Land;Brand;Status;Week;Old_mat;New_mat;Art_nr;Prod_grp;Description_SE;Descripiton_DK;GTIN_CU;GTIN_TU;GTIN_Pallet;Type_nr;SP_CU;Depth_CU;Width_CU;Height_CU;Weight_kg_CU;CU_TU;(CU_TU);Depth_TU;Width_TU;Height_TU;Weight_kg_TU;TU_Layer;TU_Pallet;Hi_inc_Pal;GW_PU_kg;NW_PU_kg;DVH_CU   ;DVH_TU;FH_CU;FH_TU
Nordic;Toppits;;;6683030;6753023;558410;FRYSTILLBEHÖR;FRYSTEJP;;731027 558410 9;731027 958410 5;7,31E+12;;1;;;;0,626;10;;200;110;110;0,626;38;342;1140;;;10,282;102,8;10,282;102,8
Nordic;Toppits;;;;6691721;90773;FRYSTILLBEHÖR;FRYSETIKETTER, 60-P, vita;;4,01E+12;4,01E+12;4,01E+12;;60;10;92;174;0,52;20;;200;100;180;0,53;48;240;1045;;;7,738;154,8;7,738;154,8
Nordic;Toppits;;;6740528;6740528;766350;BAKPLÅTSPAPPER & BAKFORMAR;BAKPLÅTSPAPPER ARK 33X45CM OBL;;731027 766350 5;731027 966350 3;7,31E+12;;30;265;365;5;0,186;24;;365;283;125;4,8;9;72;1120;;;12,614;302,7;11,236;269,7
Nordic;Toppits;;;6682293;6760895;90261;BAKPLÅTSPAPPER & BAKFORMAR;BAKPLÅTSPAPPER 16 ARK;;4,01E+12;4,01E+12;4,01E+12;;16;44;391;44;0,135;20;;398;240;190;3,1;20;40;941;;;13,674;273,5;12,72;254,4
Nordic;Toppits;;;6682453;6760896;90066;BAKPLÅTSPAPPER & BAKFORMAR;BAKPLÅTSPAPPER RULLE 8M;;4,01E+12;4,01E+12;4,01E+12;;1;45;393;45;0,165;20;;398;235;187;3,5;20;40;941;;;17,49;349,8;14,416;288,3
NO;Toppits;N;v.05 2018;;6764356;;BAKPLÅTSPAPPER & BAKFORMAR;BAKPLÅTSPAPPER 12 ARK NORSK TEXT;;4,01E+12;4,01E+12;4,01E+12;;;;;;;;;;;;;;;;;;;;;
NO;Toppits;;;;6760905;;BAKPLÅTSPAPPER & BAKFORMAR;BAKPLÅTSPAPPER 16 ARK NORSK TEXT+ DANSK TEXT;;;;;;;;;;;;;;;;;;;;;;;;;
Nordic;Toppits;;;6612870;6682910;558663;BAKPLÅTSPAPPER & BAKFORMAR;ISCHOKLADFORMAR ALUMINIUM;;731227 000276 3;7,31E+12;7,31E+12;;40;31;114;47;0,016;16;;248;115;94;0,3;30;330;1184;;;13,625;218;13,625;218
Nordic;Toppits;;;;6761225;558661;BAKPLÅTSPAPPER & BAKFORMAR;KNÄCKFORMAR VITA;;7,31E+12;7,31E+12;7,31E+12;;240;31;60;51;0,021;16;;248;121;51;0,372;27;540;1165;;;9,56;152,96;9,56;152,96
Nordic;Toppits;;;;6682897;558610;BAKPLÅTSPAPPER & BAKFORMAR;STORA MUFFINSFORMAR;;7,31E+12;7,31E+12;7,31E+12;;24;95;95;100;0,053;12;;390;293;108;0,68;8;72;1122;;;16,854;202,2;16,324;195,9
Nordic;Toppits;X;W.11 2018;6682873;6740764;558658;BAKPLÅTSPAPPER & BAKFORMAR;BAKFORMAR, 240-P;;731027 558615 8;7,31E+12;4,01E+12;;240;65;65;95;0,09;18;;200;400;95;1,6;12;120;1100;;;9,01;162,2;9,116;164,1
Nordic;Toppits;N;W.11 2018;6740764;6762726;558658;BAKPLÅTSPAPPER & BAKFORMAR;BAKFORMAR, 240-P;;731027 558615 8;7,31E+12;4,01E+12;;240;65;65;95;0,09;18;;200;400;95;1,6;12;108;1045;;;9,01;162,2;9,116;164,1
Nordic;Toppits;;w 11 2017;;6761453;91396;BAKPLÅTSPAPPER & BAKFORMAR;STORA BULLFORMAR 120-p;;4,01E+12;4,01E+12;4,01E+12;;120;65;79;79;0,06;16;;316;159;131;0,999;17;136;1193;;;10,25;164;10,25;164
Nordic;Toppits;;;;6758456;558660;BAKPLÅTSPAPPER & BAKFORMAR;BAKFORMAR ALUMINIUM;;731027 558618 9;7,31E+12;7,31E+12;;30;78;78;50;0,04;20;;392;158;100;0,7;15;150;1150;;;12,9;258;12,6;252
Nordic;Toppits;x;w.11 2017;6708405;6721824;97030;BAKPLÅTSPAPPER & BAKFORMAR;BIG MUFFINSFORMAR;;4,01E+12;4,01E+12;4,01E+12;;24;87;87;87;0,046;8;;365;93;155;0,3;26;130;1020;;;15,688;125,5;15,688;125,5
Nordic;Toppits;x;w.11 2017;6708412;6721862;97031;BAKPLÅTSPAPPER & BAKFORMAR;MUFFINSFORMAR, 48ST;;4,01E+12;4,01E+12;4,01E+12;;48;73;75;95;0,053;10;;80;390;162;0,3;30;150;960;;;15,688;156,9;15,688;156,9
Nordic;Toppits;x;w.33 2017;6708429;6721787;97032;BAKPLÅTSPAPPER & BAKFORMAR;MINI MUFFINSFORMAR, 60-P;;4,01E+12;4,01E+12;4,01E+12;;60;49;49;74;0,018;16;;105;220;122;0,2;38;266;999;;;15,688;251;15,688;251
Nordic;Toppits;N;w 11 2017;;6761148;91377;BAKPLÅTSPAPPER & BAKFORMAR;MINI MUFFINSFORMAR FLOWER SHAPE 45-P;;4,01E+12;4,01E+12;4,01E+12;;45;60;60;100;0,03;20;;134;325;180;0,78;20;100;1045;;;16,9;338;16,9;338
Nordic;Toppits;N;w 11 2017;;6761149;91379;BAKPLÅTSPAPPER & BAKFORMAR;MUFFINSFORMAR FLOWER SHAPE 36-P;;4,01E+12;4,01E+12;4,01E+12;;36;82;82;113;0,055;16;;180;349;210;1,3;12;60;1045;;;16,9;270,4;16,9;270,4
Nordic;Toppits;N;w 33 2017;;6761150;91381;BAKPLÅTSPAPPER & BAKFORMAR;MUFFINS, EXTRA STABLE;;4,01E+12;4,01E+12;4,01E+12;;24;82;82;110;0,045;16;;180;349;242;0,97;10;50;1045;;;19,7;315,2;19,7;315,2
Nordic;Toppits;;;6683023;6758011;90176;BAKPLÅTSPAPPER & BAKFORMAR;SPRITSPÅSAR + MUNSTYCKE;;4,01E+12;4,01E+12;4,01E+12;;10;47;241;62;0,075;12;;190;200;250;1,1;24;72;900;;;13,674;164,1;0;0
NO;Toppits;;;;6758011;;BAKPLÅTSPAPPER & BAKFORMAR;SPRITSPÅSAR + MUNSTYCKE NORSK TEXT;;4,01E+12;4,01E+12;4,01E+12;;;;;;;;;;;;;;;;;;;;;
Nordic;Toppits;;;6613150;6682927;558630;TÅRTPAPPER;TÅRTPAPPER RUNDA 28CM;;731027 558630 1;731027 958630 7;7,31E+12;;15;330;346;3;0,034;12;;325;310;38;0,51;6;132;986;;;11,236;134,8;11,342;136,1
Nordic;Toppits;;;6612863;6682934;558636;TÅRTPAPPER;TÅRTPAPPER RUNDA SORT.;;731027 558636 3;731027 958636 9;7,31E+12;;15;373;388;3;0,06;12;;391;376;37;0,746;6;132;964;;;14,31;171,7;14,522;174,3
Nordic;Toppits;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nordic;Toppits;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NO;Toppits;;;;6760840;90261;PROMOTION;BAKPLÅTSPAPPER 16 ARK+10% - NORGE;;4,01E+12;4,01E+12;4,01E+12;;16;44;391;44;0,146;20;;240;398;190;3,12;20;40;941;;;;;;
NO;Toppits;;Q4 2016;6760673;6766429;;PROMOTION;½ PALL MIXAD ALU OCH PLASTFOLIE- NORGE (168cu60m+120cuALU 44;; ;4,01E+12;4,01E+12;;;;;;;;;;;;;;;;;;;;;
Nordic;Toppits;;2017;;6762401;91401;PROMOTION;PLASTFOLIE 40M Prova och få pengarna tillbaka ( Trial);;4,01E+12;4,01E+12;4,01E+12;;1;47;336;49;0,214;24;;348;310;196;5,364;14;42;1189;;;;;;
Nordic;Toppits;;;;6757887;;;DISPLAY FÄRDIGPACKAD DK;;;7,31E+12;7,31E+12;;;;;;;;;;;;;;;;;;;;;
Nordic;Toppits;;Q4 2016;;6761029;91200;PROMOTION;PLASTFOLIE 32,5CM X 50m Buzzador 98%;;4,01E+12;4,01E+12;4,01E+12;;;;;;;;;;;;;;;;;;;;;
Nordic;Toppits;;Q4 2015; ;6757517;90412;PROMOTION;PLASTFOLIE 32,5CM X 60M + BÄST I TEST FÖRP.;;4,01E+12;4,01E+12;4,01E+12;;;;;;;;;;;;;;;;;;;;;
Nordic;Toppits;;Q4 2016; ;6757158;90241;PROMOTION;UGN, GRILL OCH FRYSFOLIE 10M, 10 % extra ;;4,01E+12;4,01E+12;4,01E+12;;;;;;;;;;;;;;;;;;;;;
Nordic;Toppits;;Q3 2015; ;6757612;90241;PROMOTION;UGN, GRILL OCH FRYSFOLIE 10M + Zipper 1 L ;;4,01E+12;4,01E+12;4,01E+12;;;;;;;;;;;;;;;;;;;;;
Nordic;Toppits;;20/11 2015; ;6740351;;PROMOTION;UGN, GRILL OCH FRYSFOLIE 10M + Stekpåse L;;4,01E+12;4,01E+11;4,01E+12;;;;;;;;;;;;;;;;;;;;;
Nordic;Toppits;; Q4 2015; ;6757229;;PROMOTION;½-pall UGN, GRILL OCH FRYSFOLIE 10M, , 10 % extra ;;;4,01E+12;4,01E+12;;;;;;;;;;;;;;;;;;;;;
Nordic;Toppits;;42767;;6761925;;PROMOTION;UGN, GRILL OCH FRYSFOLIE 10M MED BBQ KOMMUNIKATION;;4,01E+12;4,01E+11;4,01E+12;;;;;;;;;;;;;;;;;;;;;
Nordic;Toppits;;2015; ;6757154;;PROMOTION;FRYSPÅSAR 2L + 20% extra;;4,01E+12;4,01E+12;4,01E+12;;;;;;;;;;;;;;;;;;;;;
Nordic;Toppits;;2015; ;6757156;;PROMOTION;FRYSPÅSAR 3L + 20% extra;;4,01E+12;4,01E+12;4,01E+12;;;;;;;;;;;;;;;;;;;;;
Nordic;Toppits;;2015; ;6757304;;PROMOTION;FRYSPÅSAR 2L/3L ½-pall + 20% extra;;;4,01E+12;4,01E+12;;;;;;;;;;;;;;2;;;;;;;
Nordic;Toppits;;2015;;6723057;;PROMOTION;FRYSPÅSAR 1L + FRYSKLIPS;;4,01E+12;4,01E+12;4,01E+12;;;;;;;;;;;;;;;;;;;;;
Nordic;Toppits;;2015;;6723033;;PROMOTION;FRYSPÅSAR 2L + FRYSKLIPS;;4,01E+12;4,01E+12;4,01E+12;;;;;;;;;;;;;;;;;;;;;
Nordic;Toppits;;2015;; ;;PROMOTION;FRYSPÅSAR 1L + FRYSKLIPS;;;;;;;;;;;;;;;;;;;;;;;;;
Nordic;Toppits;;2015;; ;;PROMOTION;FRYSPÅSAR 2L + FRYSKLIPS;;4,01E+12;4,01E+12;4,01E+12;;;;;;;;;;;;;;;;;;;;;
Nordic;Toppits;X;;;6611903;58532;PROMOTION;½-pall FÄRDIGPACKAD SAFELOC DISPLAY - GEKÅS;;;7,31E+12;7,31E+12;;540;;;;;;;800;600;980;119;2;2;;;;20;10800;;
Nordic;Toppits;N;v.11 2016;;6759111;990730;PROMOTION;FÄRDIG PACKAD ZIPPER DISPLAY;;;4,01E+12;4,01E+12;;84;;;;;84;;310;320;840;14,3;1;8;990;;;13;1092;13;1092
Nordic;Toppits;;43344;;6760069;191301;PROMOTION;ZIPPER 1L- FÅ PENGARNA TILLBAKA;;4,01E+12;4,01E+12;4,01E+12;;;;;;;;;;;;;;;;;;;;;
Nordic;Toppits;;43344;;6760072;191303;PROMOTION;ZIPPER 3L- FÅ PENGARNA TILLBAKA;;4,01E+12;4,01E+12;4,01E+12;;;;;;;;;;;;;;;;;;;;;
Nordic;Toppits;N;01.06.2018;;6764973;191301;PROMOTION;ZIPPER 1L- SOMMARDESIGN;;;;;;;;;;;;;;;;;;;;;;;;;
Nordic;Toppits;N;01.06.2019;;6764974;191303;PROMOTION;ZIPPER 3L- SOMMARDESIGN;;;;;;;;;;;;;;;;;;;;;;;;;
Nordic;Toppits;;;;6763542;191301;PROMOTION;ZIPPER 1L- VINTERDESIGN;;;;;;;;;;;;;;;;;;;;;;;;;
Nordic;Toppits;;;;6763557;191303;PROMOTION;ZIPPER 3L- VINTERDESIGN;;;;;;;;;;;;;;;;;;;;;;;;;
DK;Toppits;;;;6762401;;PROMOTION;PLASTFOLIE - FÅ PENGARNA TILLBAKA DANMARK;;4,01E+12;4,01E+12;4,01E+12;;;;;;;;;;;;;;;;;;;;;
Nordic;Toppits;;2017;;6758477;;PROMOTION;BAKPLÅTSPAPPER 16 ARK - SILIKONPENSEL;;4,01E+12;4,01E+12;4,01E+12;;;;;;;;;;;;;;;;;;;;;
Nordic;Toppits;;;;6759374;;PROMOTION;ZIPPER 1L MED ÖRESUNDSBRON;;4,01E+12;4,01E+12;4,01E+12;;;;;;;;;;;;;;;;;;;;;
Nordic;Toppits;;;;6759364;;PROMOTION;ZIPPER 3L MED EIFFELTORNET;;4,01E+12;4,01E+12;4,01E+12;;;;;;;;;;;;;;;;;;;;;
Nordic;Toppits;;;;6760459;;PROMOTION;STORPACK XL 2L FRYSPÅSAR Ö&B;;4,01E+12;4,01E+12;4,01E+12;;90;72;174;74;0,315;10;;379;180;156;3,275;15;75;1045;;;16;160;16;160
Nordic;Toppits;;;;6760461;;PROMOTION;STORPACK XL 3L Ö&B FRYSPÅSAR;;4,01E+12;4,01E+12;4,01E+12;;80;72;174;74;0,376;10;;379;180;156;3,885;15;75;1045;;;16;160;16;160
Nordic;Toppits;N;W.46 2018;;6760521;21220;PROMOTION;FRYSPÅSAR XL 2L/3l ½ PALL ( innehåll: 280 cu, 2L:100cu,3L:180CU);;;4,01E+12;4,01E+12;;;;;;;;;;;;;;;;;;;;;
Nordic;Toppits;;w.15 2016;;6759681;20202;PROMOTION;FÄRDIG PACKAD BAK DISPLAY Netto;;;4,01E+12;4,01E+12;;6;;;;;6;;;;;;;;;;;;;;
Nordic;Toppits;N;W 11-2019;;6767735;21435;PROMOTION;FÄRDIG PACKAD BAK DISPLAY (3 mini, 3 flower, 6 bakpapper);;;4,01E+12;4,01E+12;; ;;;;; ;;;;;;;;;;;;;;
